t_s,status,grams
48.669,D,47.4078
48.874,D,47.4078
48.874,D,47.4078
48.874,D,47.4078
48.874,D,47.4078
48.874,D,47.4076
49.075,D,47.4073
49.076,D,47.4072
49.076,D,47.4072
49.076,D,47.4072
49.076,D,47.4072
49.280,D,47.4073
49.280,D,47.4073
49.280,D,47.4074
49.280,D,47.4074
49.484,D,47.4075
49.484,D,47.4075
49.484,D,47.4075
49.484,D,47.4076
49.484,D,47.4076
49.685,D,47.4076
49.685,D,47.4077
49.685,D,47.4077
49.685,D,47.4077
49.685,D,47.4077
49.888,D,47.4077
49.888,D,47.4077
49.888,D,47.4077
49.888,D,47.4077
50.096,D,47.4077
50.096,D,47.4077
50.096,D,47.4077
50.097,D,47.4462
50.097,D,47.4519
50.306,D,47.4529
50.306,D,47.4531
50.306,D,47.4526
50.306,D,47.4522
50.306,D,47.4519
50.514,D,47.4516
50.514,D,47.4515
50.515,D,47.4513
50.515,D,47.4511
50.721,D,47.4510
50.721,D,47.4508
50.721,D,47.4507
50.721,D,47.4506
50.721,D,47.4505
50.929,D,47.4504
50.929,D,47.4504
50.929,D,47.4503
50.929,D,47.4501
50.929,D,47.4500
51.137,D,47.4499
51.137,D,47.4499
51.138,D,47.4499
51.138,D,47.4499
51.138,D,47.4499
51.346,D,47.4499
51.346,D,47.4499
51.346,D,47.4499
51.346,D,47.4499
51.346,D,47.4499
51.553,D,47.4499
51.553,D,47.4499
51.553,D,47.4499
51.553,D,47.4499
51.761,D,47.4499
51.761,D,47.4499
51.761,D,47.4499
51.761,D,47.4499
51.761,D,47.4498
51.964,D,47.4498
51.964,D,47.4498
51.964,D,47.4498
51.964,D,47.4498
51.964,D,47.4498
52.168,D,47.4498
52.168,D,47.4498
52.168,D,47.4498
52.168,D,47.4498
52.370,D,47.4498
52.370,D,47.4498
52.370,D,47.4498
52.370,D,47.4498
52.370,D,47.4498
52.574,D,47.4498
52.574,D,47.4498
52.574,D,47.4498
52.574,D,47.4498
52.574,D,47.4498
52.778,D,47.4498
52.778,D,47.4498
52.778,D,47.4498
52.778,D,47.4498
52.979,D,47.4498
52.979,D,47.4498
52.979,D,47.4498
52.979,D,47.4498
52.979,D,47.4498
53.183,D,47.4498
53.183,D,47.4497
53.183,D,47.4497
53.183,D,47.4497
53.183,D,47.4497
53.387,D,47.4497
53.387,D,47.4497
53.387,D,47.4498
53.387,D,47.4816
53.588,D,47.4921
53.588,D,47.4931
53.588,D,47.4936
53.588,D,47.4937
53.588,D,47.4936
53.794,D,47.4934
53.794,D,47.4932
53.794,D,47.4930
53.794,D,47.4929
53.995,D,47.4927
53.995,D,47.4925
53.995,D,47.4923
53.995,D,47.4921
53.995,D,47.4920
54.197,D,47.4919
54.197,D,47.4918
54.198,D,47.4917
54.198,D,47.4917
54.403,D,47.4916
54.403,D,47.4916
54.403,D,47.4916
54.403,D,47.4916
54.403,D,47.4916
54.605,D,47.4916
54.605,D,47.4915
54.605,D,47.4915
54.605,D,47.4915
54.605,D,47.4914
54.808,D,47.4914
54.808,D,47.4913
54.808,D,47.4913
54.808,D,47.4912
54.808,D,47.4912
55.010,D,47.4912
55.010,D,47.4912
55.010,D,47.4912
55.010,D,47.4912
55.212,D,47.4912
55.213,D,47.4913
55.213,D,47.4913
55.213,D,47.4913
55.213,D,47.4914
55.416,D,47.4914
55.416,D,47.4914
55.416,D,47.4915
55.416,D,47.4915
55.620,D,47.4915
55.620,D,47.4915
