t_s,status,grams
55.742,D,7.4479
55.742,D,7.4479
55.742,D,7.4479
55.944,D,7.4479
55.944,D,7.4479
55.944,D,7.4480
55.944,D,7.4480
55.944,D,7.4480
56.147,D,7.4818
56.147,D,7.4933
56.147,D,7.4938
56.147,D,7.4936
56.348,D,7.4931
56.348,D,7.4927
56.348,D,7.4924
56.348,D,7.4921
56.348,D,7.4917
56.552,D,7.4912
56.552,D,7.4908
56.552,D,7.4905
56.552,D,7.4902
56.754,D,7.4900
56.754,D,7.4898
56.754,D,7.4896
56.754,D,7.4895
56.754,D,7.4894
56.962,D,7.4893
56.962,D,7.4892
56.962,D,7.4893
56.962,D,7.4893
56.962,D,7.4893
57.171,D,7.4893
57.171,D,7.4893
57.171,D,7.4893
57.171,D,7.4893
57.171,D,7.4893
57.380,D,7.4893
57.380,D,7.4893
57.380,D,7.4892
57.380,D,7.4892
57.380,D,7.4891
57.587,D,7.4890
57.587,D,7.4890
57.587,D,7.4890
57.587,D,7.4890
57.794,D,7.4890
57.794,D,7.4890
57.794,D,7.4890
57.794,D,7.4890
57.794,D,7.4890
58.003,D,7.4890
58.003,D,7.4890
58.003,D,7.4890
58.003,D,7.4890
58.003,D,7.4890
58.212,D,7.4890
58.212,D,7.4890
58.212,D,7.4890
58.212,D,7.4890
58.212,D,7.4890
58.419,D,7.4890
58.419,D,7.4890
58.419,D,7.4969
58.419,D,7.5343
58.628,D,7.5348
58.628,D,7.5347
58.628,D,7.5341
58.628,D,7.5336
58.628,D,7.5333
58.836,D,7.5331
58.836,D,7.5328
58.836,D,7.5323
58.836,D,7.5319
58.836,D,7.5315
59.042,D,7.5312
59.043,D,7.5310
59.043,D,7.5308
59.043,D,7.5306
59.246,D,7.5305
59.246,D,7.5304
59.246,D,7.5303
59.246,D,7.5302
59.246,D,7.5302
59.449,D,7.5302
59.449,D,7.5302
59.449,D,7.5303
59.449,D,7.5303
59.651,D,7.5303
59.651,D,7.5303
59.651,D,7.5303
59.651,D,7.5303
59.651,D,7.5303
59.853,D,7.5302
59.853,D,7.5302
59.853,D,7.5302
59.853,D,7.5302
59.853,D,7.5302
60.055,D,7.5301
60.055,D,7.5301
60.055,D,7.5301
60.055,D,7.5301
60.055,D,7.5301
