t_s,status,grams
17.826,D,0.0971
17.826,D,0.0960
17.826,D,0.0949
18.027,D,0.0939
18.027,D,0.0930
18.027,D,0.0922
18.027,D,0.0916
18.027,D,0.0911
18.229,D,0.0907
18.229,D,0.0904
18.229,D,0.0901
18.229,D,0.0899
18.229,D,0.0897
18.433,D,0.0893
18.433,D,0.0889
18.433,D,0.0889
18.433,D,0.0888
18.642,D,0.0888
18.642,D,0.0888
18.642,D,0.0888
18.642,D,0.0888
18.642,D,0.0888
18.850,D,0.0887
18.850,D,0.0887
18.850,D,0.0887
18.850,D,0.0887
18.850,D,0.0887
19.059,D,0.0887
19.059,D,0.0887
19.059,D,0.0887
19.059,D,0.0887
19.059,D,0.0886
19.266,D,0.0886
19.266,D,0.0886
19.266,D,0.0886
19.266,D,0.0886
19.481,D,0.0886
19.481,D,0.0886
19.481,D,0.0886
19.481,D,0.0886
19.481,D,0.0886
19.689,D,0.0886
19.689,D,0.0886
19.689,D,0.0886
19.689,D,0.1027
19.689,D,0.1352
19.896,D,0.1352
19.896,D,0.1346
19.896,D,0.1337
19.896,D,0.1331
19.896,D,0.1325
20.102,D,0.1320
20.102,D,0.1315
20.102,D,0.1312
20.102,D,0.1309
20.102,D,0.1307
20.306,D,0.1305
20.306,D,0.1304
20.306,D,0.1303
20.306,D,0.1302
20.508,D,0.1301
20.508,D,0.1299
20.508,D,0.1298
20.508,D,0.1298
20.508,D,0.1297
20.712,D,0.1297
20.712,D,0.1297
20.712,D,0.1296
20.712,D,0.1296
20.916,D,0.1296
20.916,D,0.1296
20.916,D,0.1296
20.916,D,0.1296
20.916,D,0.1296
21.117,D,0.1296
21.117,D,0.1296
21.117,D,0.1296
21.117,D,0.1296
21.117,D,0.1296
21.320,D,0.1296
21.320,D,0.1296
21.320,D,0.1296
21.320,D,0.1296
21.522,D,0.1296
21.522,D,0.1296
21.523,D,0.1296
21.523,D,0.1296
21.523,D,0.1296
21.725,D,0.1296
21.726,D,0.1297
21.726,D,0.1297
21.726,D,0.1325
21.929,D,0.1763
21.929,D,0.1763
21.929,D,0.1756
21.929,D,0.1748
21.929,D,0.1740
22.130,D,0.1734
22.130,D,0.1728
22.130,D,0.1723
22.130,D,0.1720
22.130,D,0.1718
22.336,D,0.1716
22.336,D,0.1715
22.336,D,0.1713
22.336,D,0.1712
22.336,D,0.1711
22.543,D,0.1709
22.543,D,0.1708
22.543,D,0.1706
22.543,D,0.1706
22.749,D,0.1705
22.749,D,0.1705
22.749,D,0.1704
22.749,D,0.1704
22.749,D,0.1704
22.956,D,0.1704
22.956,D,0.1704
22.956,D,0.1704
22.956,D,0.1704
22.956,D,0.1704
23.161,D,0.1704
23.161,D,0.1704
23.161,D,0.1704
23.161,D,0.1704
23.161,D,0.1704
23.367,D,0.1703
23.367,D,0.1703
23.367,D,0.1703
23.367,D,0.1703
23.574,D,0.1703
23.574,D,0.1703
23.574,D,0.1703
23.574,D,0.1703
23.574,D,0.1703
23.782,D,0.1703
23.782,D,0.1703
23.782,D,0.1703
23.782,D,0.1703
23.782,D,0.2023
23.989,D,0.2163
23.989,D,0.2163
23.989,D,0.2157
23.989,D,0.2149
23.989,D,0.2143
24.193,D,0.2137
24.193,D,0.2132
24.194,D,0.2128
24.194,D,0.2125
24.400,D,0.2123
24.400,D,0.2120
24.400,D,0.2119
24.400,D,0.2117
24.400,D,0.2116
24.605,D,0.2115
24.605,D,0.2114
24.605,D,0.2113
24.605,D,0.2112
24.806,D,0.2112
24.806,D,0.2112
24.806,D,0.2112
24.806,D,0.2112
24.806,D,0.2112
25.010,D,0.2111
25.010,D,0.2111
25.010,D,0.2111
25.010,D,0.2111
25.010,D,0.2111
25.213,D,0.2111
25.213,D,0.2111
25.213,D,0.2111
25.213,D,0.2111
