t_s,status,grams
55.545,D,15.1806
55.545,D,15.1806
55.545,D,15.1806
55.545,D,15.1806
55.748,D,15.1806
55.748,D,15.1806
55.748,D,15.1806
55.748,D,15.1806
55.952,D,15.1805
55.952,D,15.1805
55.952,D,15.1805
55.952,D,15.1805
55.952,D,15.1805
56.152,D,15.1805
56.152,D,15.1805
56.152,D,15.1805
56.152,D,15.1805
56.152,D,15.1805
56.352,D,15.1805
56.352,D,15.2027
56.352,D,15.2258
56.352,D,15.2262
56.555,D,15.2260
56.555,D,15.2254
56.555,D,15.2248
56.555,D,15.2243
56.555,D,15.2241
56.757,D,15.2238
56.757,D,15.2236
56.757,D,15.2233
56.757,D,15.2230
56.757,D,15.2228
56.960,D,15.2226
56.960,D,15.2225
56.960,D,15.2224
56.960,D,15.2224
57.164,D,15.2223
57.164,D,15.2221
57.164,D,15.2220
57.164,D,15.2220
57.164,D,15.2219
57.368,D,15.2219
57.368,D,15.2219
57.368,D,15.2219
57.368,D,15.2219
57.569,D,15.2219
57.569,D,15.2218
57.569,D,15.2218
57.569,D,15.2218
57.569,D,15.2218
57.771,D,15.2218
57.771,D,15.2218
57.771,D,15.2219
57.771,D,15.2219
57.771,D,15.2219
57.974,D,15.2219
57.974,D,15.2219
57.974,D,15.2219
57.974,D,15.2219
58.180,D,15.2219
58.180,D,15.2219
58.180,D,15.2219
58.180,D,15.2219
58.180,D,15.2219
58.381,D,15.2219
58.382,D,15.2219
58.382,D,15.2219
58.382,D,15.2219
58.382,D,15.2219
58.584,D,15.2219
58.584,D,15.2219
58.584,D,15.2219
58.584,D,15.2219
58.784,D,15.2219
58.785,D,15.2219
58.785,D,15.2219
58.785,D,15.2219
58.785,D,15.2219
58.986,D,15.2528
58.986,D,15.2672
58.986,D,15.2675
58.986,D,15.2673
59.189,D,15.2668
59.189,D,15.2662
59.189,D,15.2658
59.189,D,15.2655
59.189,D,15.2653
59.393,D,15.2651
59.393,D,15.2648
59.393,D,15.2646
59.393,D,15.2644
59.393,D,15.2642
59.596,D,15.2640
59.596,D,15.2638
59.596,D,15.2637
59.596,D,15.2636
59.596,D,15.2635
59.798,D,15.2635
59.798,D,15.2634
59.798,D,15.2634
59.798,D,15.2634
60.000,D,15.2634
60.000,D,15.2634
60.000,D,15.2633
60.000,D,15.2633
60.000,D,15.2632
60.206,D,15.2632
60.206,D,15.2632
60.206,D,15.2633
60.206,D,15.2633
