t_ms,mass_g,status
55627,1.3726,D
55627,1.3726,D
55738,1.3726,D
55738,1.3726,D
55738,1.3726,D
55848,1.3891,D
55848,1.4180,D
55958,1.4182,D
55958,1.4176,D
55958,1.4168,D
56068,1.4161,D
56068,1.4155,D
56178,1.4149,D
56178,1.4145,D
56178,1.4142,D
56287,1.4139,D
56287,1.4137,D
56287,1.4135,D
56397,1.4133,D
56397,1.4132,D
56506,1.4131,D
56506,1.4130,D
56506,1.4130,D
56614,1.4128,D
56614,1.4127,D
56725,1.4127,D
56725,1.4127,D
56725,1.4127,D
56834,1.4127,D
56834,1.4127,D
56945,1.4127,D
56945,1.4127,D
56945,1.4127,D
57056,1.4127,D
57056,1.4127,D
57166,1.4127,D
57166,1.4127,D
57278,1.4126,D
57278,1.4126,D
57278,1.4126,D
57387,1.4126,D
57387,1.4126,D
57387,1.4126,D
57498,1.4126,D
57498,1.4126,D
57609,1.4126,D
57609,1.4126,D
57609,1.4126,D
57718,1.4126,D
57718,1.4126,D
57827,1.4126,D
57827,1.4126,D
57827,1.4126,D
57936,1.4126,D
57937,1.4128,D
58046,1.4493,D
58046,1.4575,D
58046,1.4575,D
58156,1.4569,D
58156,1.4562,D
58157,1.4555,D
58265,1.4550,D
58265,1.4545,D
58376,1.4541,D
58376,1.4538,D
58486,1.4535,D
58486,1.4533,D
58594,1.4531,D
58594,1.4530,D
58594,1.4529,D
58704,1.4528,D
58704,1.4527,D
58704,1.4526,D
58813,1.4524,D
58813,1.4524,D
58924,1.4524,D
58924,1.4524,D
58924,1.4524,D
59034,1.4523,D
59034,1.4523,D
59143,1.4523,D
59143,1.4523,D
59143,1.4523,D
59253,1.4523,D
59253,1.4523,D
59363,1.4523,D
59364,1.4523,D
59364,1.4523,D
59473,1.4523,D
59474,1.4523,D
59474,1.4523,D
59582,1.4523,D
59582,1.4523,D
59690,1.4523,D
59690,1.4524,D
59801,1.4524,D
59801,1.4524,D
59801,1.4524,D
59910,1.4524,D
59910,1.4524,D
60018,1.4524,D
60019,1.4523,D
60019,1.4523,D
60127,1.4523,D
