t_ms,mass_g,status
34743,14.9586,D
34743,14.9586,D
34856,14.9586,D
34856,14.9586,D
34957,14.9586,D
34957,14.9586,D
34957,14.9586,D
35067,14.9586,D
35067,14.9586,D
35176,14.9586,D
35176,14.9586,D
35287,14.9717,D
35287,15.0029,D
35287,15.0035,D
35397,15.0034,D
35397,15.0028,D
35397,15.0021,D
35507,15.0014,D
35507,15.0010,D
35617,15.0008,D
35617,15.0006,D
35617,15.0004,D
35727,15.0002,D
35727,15.0000,D
35837,14.9998,D
35837,14.9996,D
35837,14.9995,D
35947,14.9994,D
35947,14.9993,D
36056,14.9992,D
36056,14.9990,D
36056,14.9990,D
36166,14.9989,D
36166,14.9989,D
36276,14.9989,D
36277,14.9989,D
36277,14.9989,D
36386,14.9989,D
36386,14.9989,D
36497,14.9989,D
36497,14.9989,D
36497,14.9989,D
36608,14.9989,D
36608,14.9989,D
36717,14.9989,D
36718,14.9989,D
36718,14.9989,D
36828,14.9989,D
36828,14.9989,D
36937,14.9989,D
36937,14.9989,D
36937,14.9989,D
37045,14.9989,D
37045,14.9989,D
37157,14.9988,D
37157,14.9988,D
37157,14.9988,D
37267,14.9988,D
37267,14.9988,D
37375,14.9987,D
37375,14.9987,D
37375,14.9987,D
37486,14.9987,D
37486,14.9987,D
37486,14.9986,D
37596,14.9986,D
37597,14.9986,D
37706,14.9986,D
37706,14.9985,D
37706,14.9985,D
37816,14.9985,D
37816,14.9985,D
37926,14.9984,D
37926,14.9984,D
37926,14.9984,D
38036,14.9984,D
38036,14.9983,D
38145,14.9983,D
38145,14.9982,D
38145,14.9980,D
38254,14.9980,D
38254,14.9982,D
38365,14.9989,D
38365,15.0047,D
38365,15.0420,D
38474,15.0429,D
38474,15.0426,D
38583,15.0421,D
38583,15.0414,D
38693,15.0407,D
38693,15.0403,D
38693,15.0400,D
38802,15.0398,D
38802,15.0396,D
38912,15.0394,D
38912,15.0392,D
38912,15.0391,D
39025,15.0390,D
39025,15.0389,D
39025,15.0388,D
39138,15.0387,D
39138,15.0386,D
39250,15.0385,D
39250,15.0385,D
39250,15.0384,D
39363,15.0384,D
39363,15.0384,D
39476,15.0384,D
39476,15.0384,D
39476,15.0384,D
39588,15.0384,D
39588,15.0384,D
39588,15.0384,D
39700,15.0384,D
39700,15.0384,D
39813,15.0384,D
39813,15.0384,D
39813,15.0384,D
39925,15.0384,D
39925,15.0384,D
40039,15.0384,D
40039,15.0384,D
40039,15.0384,D
40151,15.0384,D
40151,15.0384,D
40264,15.0384,D
40264,15.0384,D
40265,15.0384,D
40377,15.0384,D
40377,15.0384,D
40377,15.0384,D
40489,15.0384,D
40489,15.0384,D
40601,15.0384,D
40601,15.0384,D
40601,15.0384,D
40713,15.0384,D
40713,15.0384,D
40826,15.0384,D
40826,15.0384,D
40826,15.0384,D
40937,15.0384,D
40937,15.0384,D
41048,15.0384,D
41048,15.0384,D
41048,15.0384,D
41157,15.0384,D
41157,15.0384,D
41157,15.0384,D
41267,15.0384,D
41267,15.0384,D
41375,15.0384,D
41375,15.0384,D
41375,15.0384,D
41484,15.0384,D
41484,15.0384,D
41595,15.0791,D
41595,15.0822,D
41595,15.0823,D
41705,15.0821,D
41705,15.0815,D
41813,15.0807,D
41813,15.0802,D
41813,15.0798,D
41922,15.0796,D
41922,15.0794,D
42030,15.0792,D
42030,15.0790,D
42138,15.0789,D
42138,15.0788,D
42138,15.0787,D
42248,15.0786,D
42248,15.0785,D
42357,15.0784,D
42357,15.0781,D
42357,15.0781,D
42466,15.0780,D
42466,15.0780,D
42466,15.0779,D
42574,15.0779,D
42574,15.0778,D
42684,15.0778,D
42684,15.0778,D
42684,15.0778,D
42791,15.0778,D
42791,15.0778,D
42892,15.0778,D
42892,15.0778,D
43006,15.0778,D
43006,15.0778,D
43006,15.0778,D
43118,15.0778,D
43118,15.0778,D
43230,15.0778,D
43230,15.0778,D
43230,15.0778,D
43343,15.0778,D
43343,15.0778,D
43343,15.0778,D
43455,15.0778,D
43455,15.0778,D
43567,15.0778,D
43567,15.0778,D
43567,15.0778,D
43679,15.0778,D
43679,15.0778,D
43790,15.0778,D
43790,15.0778,D
43790,15.0779,D
43901,15.0779,D
43901,15.0779,D
44013,15.0779,D
44013,15.0779,D
44013,15.0778,D
44125,15.0778,D
44125,15.0778,D
44125,15.0778,D
44237,15.0778,D
44237,15.0778,D
44348,15.0778,D
44348,15.0778,D
44460,15.0778,D
44460,15.0777,D
44460,15.0777,D
44573,15.0777,D
44573,15.0777,D
44573,15.0777,D
44686,15.0777,D
44687,15.1162,D
44798,15.1221,D
44798,15.1224,D
44799,15.1221,D
44910,15.1215,D
44910,15.1208,D
44910,15.1203,D
45022,15.1199,D
45022,15.1197,D
45131,15.1195,D
45131,15.1193,D
45241,15.1191,D
45241,15.1189,D
45241,15.1188,D
45348,15.1187,D
45348,15.1186,D
45348,15.1185,D
45459,15.1184,D
45459,15.1183,D
45569,15.1182,D
45569,15.1182,D
45569,15.1182,D
45677,15.1182,D
45677,15.1182,D
45786,15.1182,D
45786,15.1182,D
45786,15.1182,D
45895,15.1182,D
45895,15.1182,D
46003,15.1181,D
46003,15.1181,D
46003,15.1181,D
46114,15.1182,D
46114,15.1182,D
46222,15.1182,D
46222,15.1182,D
46222,15.1182,D
46332,15.1182,D
46332,15.1181,D
46440,15.1181,D
46440,15.1181,D
46550,15.1181,D
46550,15.1181,D
46550,15.1181,D
46658,15.1181,D
46658,15.1181,D
46768,15.1181,D
46768,15.1181,D
46768,15.1181,D
46875,15.1181,D
46875,15.1181,D
46984,15.1181,D
46985,15.1181,D
46985,15.1181,D
47092,15.1181,D
47092,15.1181,D
47202,15.1182,D
47202,15.1182,D
47202,15.1182,D
47311,15.1182,D
47311,15.1182,D
47419,15.1182,D
47419,15.1182,D
47419,15.1182,D
47529,15.1181,D
47529,15.1181,D
47637,15.1181,D
47637,15.1181,D
47747,15.1181,S
47747,15.1181,S
47747,15.1181,S
47856,15.1181,S
47856,15.1369,D
47856,15.1624,D
47965,15.1629,D
47965,15.1628,D
48073,15.1622,D
48074,15.1614,D
48074,15.1608,D
48182,15.1604,D
48182,15.1601,D
48293,15.1598,D
48293,15.1596,D
48403,15.1594,D
48403,15.1592,D
48403,15.1591,D
48512,15.1590,D
48512,15.1589,D
48512,15.1588,D
48622,15.1587,D
48622,15.1586,D
48731,15.1584,D
48731,15.1584,D
48731,15.1584,D
48841,15.1584,D
48841,15.1584,D
48950,15.1583,D
48950,15.1583,D
48950,15.1583,D
49059,15.1583,D
49059,15.1583,D
49167,15.1583,D
49167,15.1583,D
49167,15.1583,D
49277,15.1583,D
49277,15.1583,D
49390,15.1583,D
49390,15.1583,D
49390,15.1583,D
49502,15.1583,D
49502,15.1583,D
49502,15.1583,D
49614,15.1583,D
49614,15.1583,D
49725,15.1583,D
49725,15.1583,D
49725,15.1583,D
49837,15.1583,D
49837,15.1583,D
49950,15.1582,D
49950,15.1582,D
49950,15.1582,D
50063,15.1582,D
50063,15.1582,D
50176,15.1582,D
50176,15.1582,D
50176,15.1582,D
50287,15.1582,D
50287,15.1582,D
50399,15.1582,D
50399,15.1582,D
50399,15.1582,D
50511,15.1582,D
50511,15.1582,D
50511,15.1582,D
50622,15.1582,D
50622,15.1582,D
50733,15.1582,D
50733,15.1581,D
50733,15.1581,D
50844,15.1581,D
50844,15.1581,D
50960,15.1581,D
50960,15.1581,D
50960,15.1581,D
51070,15.2013,D
51070,15.2020,D
51179,15.2020,D
51179,15.2014,D
51179,15.2007,D
51288,15.1999,D
51288,15.1994,D
51396,15.1991,D
51396,15.1988,D
51396,15.1986,D
51505,15.1984,D
51505,15.1982,D
51615,15.1980,D
51615,15.1978,D
51615,15.1977,D
51725,15.1976,D
51725,15.1976,D
51833,15.1975,D
51833,15.1973,D
51833,15.1973,D
51943,15.1973,D
51943,15.1973,D
52052,15.1973,D
52052,15.1972,D
52052,15.1972,D
52163,15.1972,D
52163,15.1972,D
52271,15.1971,D
52271,15.1970,D
52271,15.1970,D
52379,15.1970,D
52379,15.1970,D
52488,15.1970,D
52488,15.1970,D
52488,15.1970,D
52598,15.1970,D
52598,15.1970,D
52708,15.1969,D
52708,15.1969,D
52708,15.1969,D
52818,15.1969,D
52818,15.1969,D
52818,15.1969,D
52927,15.1969,D
52928,15.1969,D
53039,15.1969,D
53039,15.1969,D
53039,15.1969,D
53150,15.1969,D
53150,15.1969,D
53263,15.1969,D
53263,15.1969,D
53375,15.1969,D
53375,15.1969,D
53375,15.1969,D
53486,15.1969,D
53486,15.1969,D
53486,15.1969,D
53597,15.1969,D
53597,15.1969,D
53709,15.1969,D
53709,15.1970,D
53709,15.1970,D
53821,15.1970,D
53821,15.1970,D
53933,15.1970,D
53933,15.1970,D
53933,15.1970,D
54046,15.1970,D
54046,15.1970,D
54158,15.1970,D
54158,15.1970,D
54158,15.2327,D
54271,15.2411,D
54271,15.2417,D
54271,15.2414,D
54382,15.2407,D
54383,15.2400,D
54494,15.2394,D
54494,15.2390,D
54494,15.2387,D
54606,15.2385,D
54606,15.2383,D
54718,15.2381,D
54718,15.2379,D
54718,15.2377,D
54830,15.2376,D
54830,15.2375,D
54942,15.2374,D
54942,15.2373,D
54942,15.2371,D
55053,15.2370,D
55053,15.2370,D
55053,15.2369,D
55163,15.2369,D
55163,15.2369,D
55273,15.2369,D
55273,15.2369,D
55273,15.2369,D
55382,15.2368,D
55383,15.2368,D
55492,15.2368,D
55492,15.2368,D
55492,15.2368,D
55601,15.2368,D
55601,15.2368,D
55710,15.2368,D
55710,15.2368,D
55710,15.2368,D
55819,15.2368,D
55819,15.2367,D
55926,15.2367,D
55926,15.2367,D
55926,15.2367,D
56037,15.2367,D
56038,15.2366,D
56147,15.2366,D
56147,15.2366,D
56256,15.2366,D
56256,15.2365,D
56256,15.2365,D
56365,15.2365,D
56365,15.2365,D
56474,15.2365,D
56474,15.2364,D
56474,15.2364,D
56583,15.2364,D
56583,15.2364,D
56583,15.2364,D
56692,15.2363,D
56692,15.2363,D
56801,15.2363,D
